x,y,z,w
8.429738450071472267e-03,4.268565985486474749e-03,2.661047054646437267e-03,9.999518176805641811e-01
9.304679617576690903e-03,3.398256379666098146e-03,2.650725179341862150e-03,9.999474228412291721e-01
9.300039059897097227e-03,5.143487805318668928e-03,2.666960863329716214e-03,9.999399687613425014e-01
9.300039059897097227e-03,5.143487805318668928e-03,2.666960863329716214e-03,9.999399687613425014e-01
9.301431656234763340e-03,6.007977842173096300e-03,3.547690356137275531e-03,9.999323984472798799e-01
9.298332171027505824e-03,6.880581076263771537e-03,3.555806034624289010e-03,9.999267747521988214e-01
9.295225604735810748e-03,7.753179070492644508e-03,3.563919005210325688e-03,9.999203895693808963e-01
9.295225604735810748e-03,7.753179070492644508e-03,3.563919005210325688e-03,9.999203895693808963e-01
9.295225604735810748e-03,7.753179070492644508e-03,3.563919005210325688e-03,9.999203895693808963e-01
8.415855180483093612e-03,7.758936154830896499e-03,2.698094581749834776e-03,9.999308438971939994e-01
8.415855180483093612e-03,7.758936154830896499e-03,2.698094581749834776e-03,9.999308438971939994e-01
8.415855180483093612e-03,7.758936154830896499e-03,2.698094581749834776e-03,9.999308438971939994e-01
8.415855180483093612e-03,7.758936154830896499e-03,2.698094581749834776e-03,9.999308438971939994e-01
8.407484785951463424e-03,8.638880349060719388e-03,1.832827000757244291e-03,9.999256595822882954e-01
8.399101586091469590e-03,9.518811385526669902e-03,9.675566282102021241e-04,9.999189522938969343e-01
8.399101586091469590e-03,9.518811385526669902e-03,9.675566282102021241e-04,9.999189522938969343e-01
7.525664631265686043e-03,1.039054684376360289e-02,9.839536938922200261e-04,9.999172129447885249e-01
8.389075836034945444e-03,1.126979760969149501e-02,1.080857607303840472e-04,9.999012968218025099e-01
7.507329443186025290e-03,1.215034414174732437e-02,-7.465772163268656050e-04,9.998977206516318494e-01
7.496723410426653009e-03,1.215689089524876407e-02,-1.619152191728539299e-03,9.998966884073817729e-01
7.486111668586288050e-03,1.216342839074894926e-02,-2.491725934075384070e-03,9.998948946983068353e-01
7.475494225746232534e-03,1.216995662326929122e-02,-3.364297778864537136e-03,9.998923395257730551e-01
7.472254444611307195e-03,1.392159171641335971e-02,-4.223831957217519598e-03,9.998662480258015961e-01
7.455652451342939697e-03,1.305555763757666396e-02,-5.102886369902243438e-03,9.998739551623456734e-01
7.449468209533823340e-03,1.393460427812296364e-02,-5.968940333485294771e-03,9.998573418134721891e-01
7.425136403233605076e-03,1.394758482268930629e-02,-7.714010622790323096e-03,9.998454011831624522e-01
7.412962013603424313e-03,1.395405916490289645e-02,-8.586537287846590302e-03,9.998382887269379182e-01
7.412962013603424313e-03,1.395405916490289645e-02,-8.586537287846590302e-03,9.998382887269379182e-01
6.528262636378739589e-03,1.396877214847334903e-02,-9.446870959207405785e-03,9.998364925430031080e-01
6.528262636378739589e-03,1.396877214847334903e-02,-9.446870959207405785e-03,9.998364925430031080e-01
7.392545852570069596e-03,1.308799109731785537e-02,-9.463989374280860553e-03,9.998422313845208853e-01
8.256817809273042305e-03,1.220719011201703251e-02,-9.481093374877855653e-03,9.998464473796216945e-01
8.246161883668584602e-03,1.221439089577479840e-02,-1.035362028005745900e-02,9.998377928525856717e-01
8.225699888996870421e-03,1.134906297825859223e-02,-1.123332185424255440e-02,9.998386615404362132e-01
8.215792832340428758e-03,1.135623693326211561e-02,-1.210584129779747158e-02,9.998284779087482921e-01
8.205879519000348898e-03,1.136340223999720428e-02,-1.297835152222762481e-02,9.998175328641808468e-01
6.438851100935671923e-03,1.052223026572339688e-02,-1.383965524452748265e-02,9.998281291349268018e-01
6.420476547051837471e-03,1.053345214892455368e-02,-1.558466256033470138e-02,9.998024515671162238e-01
5.529612941487685278e-03,1.055976087683506773e-02,-1.732041386907472516e-02,9.997789346122200049e-01
5.511174269212246006e-03,1.056939578372280593e-02,-1.906533002278880395e-02,9.997471820525745123e-01
5.484547557606913107e-03,9.701768100354184535e-03,-1.994256041683261857e-02,9.997390108012372822e-01
5.457912492560071382e-03,8.834125640351481873e-03,-2.081976043662765036e-02,9.997293168606967706e-01
5.442485729618062526e-03,8.843638034703959344e-03,-2.256458466126428850e-02,9.996914568677971458e-01
5.397337283519472971e-03,7.985512014008905313e-03,-2.518641011300298826e-02,9.996363064103572782e-01
5.383391722272503482e-03,7.994919977242912965e-03,-2.693106535307622507e-02,9.995908253215765038e-01
5.352147734382434012e-03,7.127325180214702863e-03,-2.780804375942567616e-02,9.995735432936782017e-01
5.345925932662456449e-03,7.131993095738708294e-03,-2.868032553250842928e-02,9.995488955912833484e-01
5.339700059787328042e-03,7.136655579939722542e-03,-2.955258546427566579e-02,9.995234866889229908e-01
5.306917426344744636e-03,6.269084068782187699e-03,-3.042946563566766016e-02,9.995031679957280257e-01
5.301444598410653269e-03,6.273712840215326866e-03,-3.130168499656174608e-02,9.994762326982792322e-01
5.301444598410653269e-03,6.273712840215326866e-03,-3.130168499656174608e-02,9.994762326982792322e-01
6.146336589457359299e-03,5.374181055883883902e-03,-3.131100123979554256e-02,9.994763438550556822e-01
6.146336589457359299e-03,5.374181055883883902e-03,-3.131100123979554256e-02,9.994763438550556822e-01
6.085464791364106688e-03,3.635168445478810344e-03,-3.219386702492119112e-02,9.994565061045067589e-01
6.082290191681752681e-03,3.640477630491494119e-03,-3.306604499380438877e-02,9.994280310943424173e-01
6.954453253984834230e-03,3.611620680175192492e-03,-3.306920931883519654e-02,9.994223427415599437e-01
6.954453253984832495e-03,3.611620680175191625e-03,-3.306920931883518960e-02,9.994223427415597216e-01
6.954453253984834230e-03,3.611620680175192492e-03,-3.306920931883519654e-02,9.994223427415599437e-01
7.823431124370219467e-03,3.588067414060105986e-03,-3.394450124547589848e-02,9.993866571717227032e-01
7.823431124370219467e-03,3.588067414060105986e-03,-3.394450124547589848e-02,9.993866571717227032e-01
7.823431124370219467e-03,3.588067414060105986e-03,-3.394450124547589848e-02,9.993866571717227032e-01
8.695557418141893966e-03,3.558443886101113601e-03,-3.394761949947926183e-02,9.993794494027861131e-01
9.534155410592796628e-03,2.663539103322714457e-03,-3.482963952736795044e-02,9.993442358118874713e-01
9.564546370749715809e-03,3.535630342220089182e-03,-3.482130614611557429e-02,9.993415309137729796e-01
9.567628147979295380e-03,3.527282355729860139e-03,-3.394920299451665430e-02,9.993715377109967379e-01
9.567628147979295380e-03,3.527282355729860139e-03,-3.394920299451665430e-02,9.993715377109967379e-01
9.567628147979295380e-03,3.527282355729860139e-03,-3.394920299451665430e-02,9.993715377109967379e-01
9.570702639043837320e-03,3.518931683060676479e-03,-3.307707398912282382e-02,9.994007834433207282e-01
9.573769841601983618e-03,3.510578330571938188e-03,-3.220491979409826483e-02,9.994292680884729885e-01
9.573769841601983618e-03,3.510578330571938188e-03,-3.220491979409826483e-02,9.994292680884729885e-01
9.573769841601983618e-03,3.510578330571938188e-03,-3.220491979409826483e-02,9.994292680884729885e-01
9.545662105460577668e-03,2.638410536094634284e-03,-3.221326222059237715e-02,9.994319510911781057e-01
9.520607033006204048e-03,1.757885370600562871e-03,-3.134940138847027574e-02,9.994615965175108752e-01
9.520607033006204048e-03,1.757885370600562871e-03,-3.134940138847027574e-02,9.994615965175108752e-01
1.039435203769418191e-02,1.722979372726941025e-03,-3.047870997027353826e-02,9.994798832524572907e-01
1.036775039115736020e-02,8.507680888592795369e-04,-3.048776914702394647e-02,9.994810062617115465e-01
1.036848887853273476e-02,8.417201970416465740e-04,-2.961554593032660401e-02,9.995072312818623628e-01
1.034561615491386838e-02,-4.865608833373986870e-05,-2.788007136865561925e-02,9.995577359409705265e-01
1.034561615491386838e-02,-4.865608833373986870e-05,-2.788007136865561925e-02,9.995577359409705265e-01
1.036913454900164656e-02,8.146151668796009371e-04,-2.699874369021185161e-02,9.995813550131800174e-01
1.124215694511281061e-02,7.827661621225084042e-04,-2.612712727196768447e-02,9.995951052325493524e-01
1.124283575667044122e-02,7.729552326265621935e-04,-2.525480614555650552e-02,9.996175248318265316e-01
1.124350600631956673e-02,7.631437144915819825e-04,-2.438246578651183383e-02,9.996391831788740134e-01
1.211653129142593009e-02,7.328148923366935037e-04,-2.351075531294304077e-02,9.996498872287300497e-01
1.213691728281688677e-02,1.594617227919951138e-03,-2.262780453545993470e-02,9.996690126720301217e-01
1.301069217958572034e-02,1.565039377283744450e-03,-2.175679428379430000e-02,9.996774051879177003e-01
1.390266586041999375e-02,2.407867370108088441e-03,-2.087514910121363032e-02,9.996825227074362941e-01
1.390476182708885906e-02,2.395734090096654587e-03,-2.000275368847902191e-02,9.997003590584427890e-01
1.478342662774245059e-02,2.344150751580746130e-03,-1.738753098785836629e-02,9.997367798678522544e-01
1.478546665581048115e-02,2.331248887162747519e-03,-1.651508955481162735e-02,9.997515726776291523e-01
1.565994975972152814e-02,2.304693591672222954e-03,-1.564465272616350974e-02,9.997523189280679290e-01
1.567484023089348033e-02,3.163485913916266185e-03,-1.475852513914709639e-02,9.997632108036010878e-01
1.567759492425864487e-02,3.149805832498715676e-03,-1.388606164181178243e-02,9.997757093631992609e-01
1.481723479989728066e-02,4.034377815797636491e-03,-1.386885969612623726e-02,9.997858911183200581e-01
1.483208564976309582e-02,4.893932172878616947e-03,-1.298343825413757896e-02,9.997937232220787118e-01
1.484060457785263062e-02,4.868037859185587665e-03,-1.123845013404871536e-02,9.998148608126155024e-01
1.571735261554826207e-02,4.846037297356084288e-03,-1.037017581738735282e-02,9.998109522318646691e-01
1.572157559561329632e-02,4.832319476220950545e-03,-9.497672328761136776e-03,9.998196212165505470e-01
1.572998563454533830e-02,4.804872804335728192e-03,-7.752644317291667274e-03,9.998346749614962503e-01
1.573674510260611448e-02,5.677391216716467202e-03,-7.738914365015294415e-03,9.998301012107003727e-01
1.661420938623967350e-02,5.657661939919257470e-03,-6.871335024889206264e-03,9.998223560527237375e-01
1.748671255168409572e-02,5.651663415392902713e-03,-6.876269649293103615e-03,9.998074767176349242e-01
1.748671255168409572e-02,5.651663415392902713e-03,-6.876269649293103615e-03,9.998074767176349242e-01
1.748671255168409572e-02,5.651663415392902713e-03,-6.876269649293103615e-03,9.998074767176349242e-01
1.749163789935261407e-02,5.636401229867158379e-03,-6.003770524005598748e-03,9.998130966957119448e-01
1.836904891544740431e-02,5.616654737129604322e-03,-5.136170237577623171e-03,9.998023059519299816e-01
1.836455976752195129e-02,4.744160603811622100e-03,-5.152198299036220459e-03,9.998068267107391716e-01
1.923289740699249406e-02,4.754925549307043552e-03,-6.028844027397934832e-03,9.997855466949130410e-01
1.836041271420284920e-02,4.760184897016315163e-03,-6.024692276984973047e-03,9.998019498719122877e-01
1.923289740699249059e-02,4.754925549307043552e-03,-6.028844027397933965e-03,9.997855466949130410e-01
1.922874062884901217e-02,4.771707605857958452e-03,-6.901319101230064638e-03,9.997799048465696448e-01
1.922874062884901217e-02,4.771707605857958452e-03,-6.901319101230064638e-03,9.997799048465696448e-01
1.922874062884901217e-02,4.771707605857958452e-03,-6.901319101230064638e-03,9.997799048465696448e-01
2.010120575309255753e-02,4.765683252638541756e-03,-6.905480573307419198e-03,9.997627439190055476e-01
2.011061408912174012e-02,5.620600417957243369e-03,-6.015472944850249262e-03,9.997638651887503780e-01
2.097814741285934995e-02,5.632135098927303768e-03,-6.892846692139793612e-03,9.997403088051570741e-01
2.097999296053303098e-02,6.522869998227250575e-03,-7.746976413926211918e-03,9.997286013807968885e-01
2.097999296053303098e-02,6.522869998227250575e-03,-7.746976413926211918e-03,9.997286013807968885e-01
2.010186326490484218e-02,6.548695364711044561e-03,-8.613689605170931490e-03,9.997393830562469885e-01
2.009614079661730529e-02,6.566235053914236917e-03,-9.486123409397527115e-03,9.997314855224681551e-01
1.834552781743074845e-02,6.601838786117885695e-03,-1.034704337247226331e-02,9.997563683354011577e-01
1.746730896366618241e-02,6.627634095545642014e-03,-1.121371190790667986e-02,9.997625819408875181e-01
1.746730896366618241e-02,6.627634095545642014e-03,-1.121371190790667986e-02,9.997625819408875181e-01
1.746151861151322426e-02,6.642874672639045158e-03,-1.208616496696165304e-02,9.997524154510729621e-01
1.744989801850898442e-02,6.673340638709234635e-03,-1.383104280824649750e-02,9.997297984149016159e-01
1.744406778650729045e-02,6.688566004484862958e-03,-1.470346626167598827e-02,9.997173478857687146e-01
1.742462511362988589e-02,5.831377398768296597e-03,-1.559109030645099668e-02,9.997096055256941005e-01
1.741952964269402951e-02,5.846581030372456286e-03,-1.646349546808625192e-02,9.996956190732532166e-01
1.739928586073102509e-02,4.989391954599698906e-03,-1.735107843821512980e-02,9.996856060264601718e-01
1.739055123280297890e-02,5.019751822482217997e-03,-1.909583165619633746e-02,9.996538000892200015e-01
1.738616405168157478e-02,5.034926028063774726e-03,-1.996818678390092222e-02,9.996367551946172547e-01
1.738176363023992768e-02,5.050096399330136245e-03,-2.084052670496263152e-02,9.996189490331401917e-01
1.648606940334210527e-02,4.211904877779515562e-03,-2.172433977619222037e-02,9.996191887084888705e-01
1.648238754598421382e-02,4.226290081769122457e-03,-2.259666369891138310e-02,9.995998500213009175e-01
1.645820632426158586e-02,3.368372674471030795e-03,-2.348334184772493671e-02,9.995830701676458041e-01
1.645526059813445449e-02,3.382733884533473557e-03,-2.435563358129686981e-02,9.995621964755209143e-01
1.643028057700937281e-02,2.524827645356810847e-03,-2.524225450136667603e-02,9.995431454985875819e-01
1.728050747839279810e-02,1.630519696430896004e-03,-2.525801552688340321e-02,9.995302687354957749e-01
1.727907800178325043e-02,1.645599161256706315e-03,-2.613026050677354217e-02,9.995078463687302461e-01
1.727763536640414266e-02,1.660677372887169653e-03,-2.700248558733360157e-02,9.994846628332597627e-01
1.727617957335410293e-02,1.675754319839572147e-03,-2.787469010432624961e-02,9.994607181467397572e-01
1.725184774214574140e-02,8.035597786615671046e-04,-2.788975579930419793e-02,9.994617999516636209e-01
1.725113993502476809e-02,8.186145480355137317e-04,-2.876194002682392822e-02,9.994370809846198078e-01
1.725041899041029198e-02,8.336686939988713655e-04,-2.963410235087514735e-02,9.994116009027621539e-01
1.722455179237559683e-02,-3.848266366081028265e-05,-2.964914489557199037e-02,9.994119478681440238e-01
1.809669102057881451e-02,-3.581601073688208379e-05,-3.139338245753686696e-02,9.993432663650633208e-01
1.806928823898619821e-02,-9.079074041951359182e-04,-3.140916284392050728e-02,9.993428545880167491e-01
1.807007365728644649e-02,-8.921386318279251595e-04,-3.228124193195135161e-02,9.993150644046214781e-01
1.807007365728644649e-02,-8.921386318279251595e-04,-3.228124193195135161e-02,9.993150644046214781e-01
1.804189608237113246e-02,-1.764205088372577945e-03,-3.229699875223475403e-02,9.993139053559484397e-01
1.804189608237113246e-02,-1.764205088372577945e-03,-3.229699875223475403e-02,9.993139053559484397e-01
1.804034965334855647e-02,-1.779948939111763344e-03,-3.142492066966480480e-02,9.993417092902030507e-01
1.804034965334855647e-02,-1.779948939111763344e-03,-3.142492066966480480e-02,9.993417092902030507e-01
1.891243283238503575e-02,-1.807371674519985547e-03,-3.142335540566465468e-02,9.993255855961258316e-01
1.891243283238503922e-02,-1.807371674519985981e-03,-3.142335540566466162e-02,9.993255855961260536e-01
1.888418019421156738e-02,-2.695974076775314258e-03,-3.056775865611604734e-02,9.993506549719729515e-01
1.888418019421156738e-02,-2.695974076775314258e-03,-3.056775865611604734e-02,9.993506549719729515e-01
1.888418019421156738e-02,-2.695974076775314258e-03,-3.056775865611604734e-02,9.993506549719729515e-01
1.888418019421156738e-02,-2.695974076775314258e-03,-3.056775865611604734e-02,9.993506549719729515e-01
