sync,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
136,-6,-1,7,2695,-105,-84,4977,60,-11
140,-6,-1,7,2713,-107,-78,4992,65,-12
144,-6,-1,7,2713,-107,-78,4992,65,-12
148,-12,2,5,2729,-108,-72,4977,25,-12
152,-12,2,5,2729,-108,-72,4942,50,-12
156,-5,0,6,2744,-107,-66,4952,65,-12
160,-5,0,6,2744,-107,-66,4952,65,-12
164,-5,0,6,2759,-105,-60,5002,5,-12
168,-9,1,6,2759,-105,-60,5002,5,-12
172,-9,1,6,2773,-102,-54,4952,-30,-13
176,-7,1,6,2773,-102,-54,4962,0,-13
180,-7,1,6,2787,-98,-50,4932,15,-13
184,-7,1,6,2787,-98,-50,4932,15,-13
188,-8,0,7,2799,-94,-47,4947,-70,-14
192,-8,0,7,2799,-94,-47,5022,-45,-14
196,-4,0,9,2808,-90,-44,5007,-70,-14
200,-4,0,9,2808,-90,-44,5002,-55,-14
204,-8,2,10,2814,-86,-42,5027,-132,-14
208,-8,2,10,2814,-86,-42,5027,-132,-14
212,-8,2,10,2824,-82,-40,4987,-125,-14
216,-8,1,6,2824,-82,-40,4982,-120,-15
220,-8,1,6,2836,-76,-37,4992,-120,-15
224,-9,3,6,2836,-76,-37,4992,-172,-15
228,-9,3,6,2850,-70,-33,4992,-172,-15
232,-9,3,6,2850,-70,-33,5007,-217,-15
236,-6,1,7,2865,-63,-28,4997,-252,-16
240,-6,1,7,2865,-63,-28,4977,-222,-16
244,-5,0,8,2879,-56,-22,4967,-222,-16
0,-5,0,8,2879,-56,-22,4967,-222,-16
4,-5,0,8,2892,-51,-18,4997,-270,-16
8,-8,1,9,2892,-51,-18,5012,-280,-16
12,-8,1,9,2905,-46,-15,5037,-355,-16
16,-8,0,7,2905,-46,-15,5042,-392,-16
20,-8,0,7,2916,-43,-13,5042,-392,-16
24,-8,0,7,2916,-43,-13,5042,-392,-16
28,-4,-2,7,2924,-42,-11,5057,-467,-17
32,-4,-2,7,2924,-42,-11,5067,-477,-17
36,-10,2,6,2932,-40,-9,5067,-477,-17
40,-10,2,6,2932,-40,-9,4997,-565,-17
44,-5,1,7,2940,-37,-8,4997,-565,-17
48,-5,1,7,2940,-37,-8,5022,-595,-17
52,-5,1,7,2945,-33,-6,4997,-662,-18
56,-8,1,7,2945,-33,-6,4982,-687,-18
60,-8,1,7,2952,-30,-6,4982,-687,-18
64,-9,1,8,2952,-30,-6,5022,-732,-18
68,-9,1,8,2959,-27,-7,5057,-785,-18
72,-9,1,8,2959,-27,-7,5087,-850,-18
76,-10,1,7,2962,-24,-9,5077,-845,-18
80,-10,1,7,2962,-24,-9,5022,-885,-18
84,-9,2,8,2964,-23,-11,5022,-885,-18
88,-9,2,8,2964,-23,-11,5057,-947,-19
92,-9,2,8,2967,-22,-13,5002,-927,-19
96,-8,1,6,2967,-22,-13,5027,-987,-19
100,-8,1,6,2970,-21,-16,5082,-1045,-19
104,-8,1,7,2970,-21,-16,5082,-1045,-19
108,-8,1,7,2974,-20,-19,5067,-1055,-19
112,-8,1,7,2974,-20,-19,5037,-1130,-19
116,-9,1,6,2979,-20,-22,5072,-1202,-19
120,-9,1,6,2979,-20,-22,5102,-1242,-19
124,-6,1,4,2985,-21,-24,5102,-1242,-19
128,-6,1,4,2985,-21,-24,5062,-1310,-20
132,-6,1,4,2994,-22,-25,5082,-1350,-20
136,-9,2,8,2994,-22,-25,5077,-1400,-20
140,-9,2,8,3002,-24,-25,5102,-1457,-20
144,-4,0,8,3002,-24,-25,5102,-1457,-20
148,-4,0,8,3009,-26,-25,5102,-1457,-20
152,-10,3,5,3009,-26,-25,5067,-1547,-20
156,-10,3,5,3016,-29,-25,5032,-1590,-20
160,-10,3,5,3016,-29,-25,5032,-1590,-20
164,-11,3,7,3023,-33,-24,5067,-1712,-20
168,-11,3,7,3023,-33,-24,5067,-1712,-20
172,-5,1,5,3031,-35,-22,5057,-1777,-20
176,-5,1,5,3031,-35,-22,5077,-1792,-21
180,-5,1,5,3038,-38,-20,5067,-1900,-21
184,-13,3,8,3038,-38,-20,5067,-1900,-21
188,-13,3,8,3044,-41,-19,5077,-1935,-21
192,-4,-1,6,3044,-41,-19,5132,-1982,-21
196,-4,-1,6,3050,-44,-17,5122,-1977,-21
200,-4,-1,6,3050,-44,-17,5092,-2032,-21
204,-9,2,5,3055,-46,-16,5082,-2125,-21
208,-9,2,5,3055,-46,-16,5082,-2125,-21
212,-6,1,10,3061,-49,-15,5067,-2227,-21
216,-6,1,10,3061,-49,-15,5087,-2287,-21
220,-6,1,10,3067,-50,-13,5067,-2317,-21
224,-14,5,7,3067,-50,-13,5057,-2405,-21
228,-14,5,7,3072,-51,-10,5057,-2405,-21
232,-8,0,9,3072,-51,-10,5057,-2465,-21
236,-8,0,9,3078,-52,-7,5052,-2507,-21
240,-8,0,9,3078,-52,-7,5027,-2602,-21
244,-2,-1,10,3083,-54,-4,5047,-2655,-21
248,-2,-1,10,3083,-54,-4,5047,-2655,-21
2,-9,0,8,3084,-56,0,5047,-2655,-21
6,-9,0,8,3084,-56,0,5092,-2742,-21
10,-8,0,7,3086,-59,3,5087,-2817,-21
14,-8,0,7,3086,-59,3,5057,-2812,-21
18,-8,0,7,3085,-61,7,5067,-2885,-21
22,-3,-1,6,3085,-61,7,5067,-2885,-21
26,-3,-1,6,3082,-65,9,5057,-2970,-21
30,-4,0,5,3082,-65,10,5072,-3002,-21
34,-4,0,5,3081,-67,10,5072,-3002,-21
38,-4,0,5,3081,-67,10,5072,-3180,-21
42,-5,1,7,3080,-69,10,5072,-3180,-21
46,-5,1,7,3080,-69,12,5077,-3277,-21
50,-6,1,4,3079,-71,12,5077,-3292,-21
54,-6,1,4,3079,-73,15,5122,-3332,-21
58,-6,1,4,3077,-73,15,5122,-3332,-21
62,-3,0,6,3077,-76,18,5057,-3460,-21
66,-3,0,6,3076,-76,18,5022,-3475,-21
70,-5,1,6,3076,-78,21,4997,-3537,-21
74,-5,1,6,3074,-78,21,5032,-3602,-21
78,-5,1,6,3074,-81,25,5012,-3617,-21
82,-11,1,8,3074,-81,25,5012,-3617,-21
86,-11,1,8,3074,-82,28,5047,-3745,-21
90,-9,2,7,3074,-82,28,5062,-3852,-21
94,-9,2,7,3075,-83,31,5037,-3985,-21
98,-7,-1,7,3075,-83,31,5082,-3920,-21
102,-7,-1,7,3076,-83,34,5082,-3920,-21
106,-7,-1,7,3076,-83,34,5032,-4025,-20
110,-10,2,9,3079,-83,35,5047,-4057,-20
114,-10,2,9,3079,-83,35,5027,-4162,-20
118,-8,3,8,3083,-83,36,5022,-4142,-20
122,-8,3,8,3083,-83,36,5022,-4142,-20
126,-8,3,8,3088,-82,37,5022,-4142,-20
130,-5,1,4,3088,-82,37,5062,-4290,-20
134,-5,1,4,3091,-82,37,5002,-4382,-20
138,-4,0,6,3091,-82,37,5062,-4417,-20
142,-4,0,6,3093,-80,35,5077,-4455,-20
146,-4,0,6,3093,-80,35,5077,-4455,-20
150,-8,2,11,3091,-77,32,5027,-4530,-20
154,-8,2,11,3091,-77,32,5037,-4572,-19
158,-6,5,15,3087,-75,28,5037,-4572,-19
162,-6,5,15,3087,-75,28,5042,-4622,-19
166,-6,5,15,3082,-71,23,5042,-4622,-19
170,-7,4,8,3082,-71,23,5017,-4715,-19
174,-7,4,8,3076,-67,17,5042,-4755,-19
178,-10,4,7,3076,-67,17,5027,-4770,-19
183,-10,4,7,3068,-60,12,5027,-4770,-19
187,-10,4,7,3068,-60,12,5002,-4927,-19
191,-5,3,9,3059,-50,4,4982,-4975,-18
195,-5,3,9,3059,-50,4,4972,-5020,-18
199,-4,2,10,3050,-40,-4,5037,-5050,-18
203,-4,2,10,3050,-40,-4,4967,-5102,-18
207,-8,3,10,3039,-30,-14,4967,-5102,-18
211,-8,3,10,3039,-30,-14,5027,-5157,-18
215,-8,3,10,3025,-21,-26,4972,-5187,-18
219,-6,3,8,3025,-21,-26,4977,-5255,-18
223,-6,3,8,3009,-11,-39,4972,-5270,-18
227,-2,2,8,3009,-11,-39,4972,-5270,-18
231,-2,2,8,2991,-3,-53,4972,-5270,-18
235,-2,2,8,2991,-3,-53,5007,-5377,-17
239,-6,3,9,2970,4,-68,4977,-5357,-17
243,-6,3,9,2970,4,-68,4957,-5407,-17
247,-6,3,8,2949,11,-83,4962,-5447,-17
2,-6,3,8,2949,11,-83,4962,-5447,-17
6,-6,3,8,2925,15,-99,5002,-5477,-17
10,-8,3,8,2925,15,-99,5007,-5500,-16
14,-8,3,8,2897,18,-116,4947,-5540,-16
18,-7,2,8,2897,18,-116,4962,-5580,-16
22,-7,2,8,2868,20,-132,4962,-5580,-16
26,-7,2,8,2868,20,-132,4982,-5622,-16
30,-10,3,9,2840,21,-148,5017,-5622,-16
34,-10,3,9,2840,21,-148,5017,-5622,-16
38,-5,1,8,2814,21,-163,5032,-5682,-15
42,-5,1,8,2814,21,-163,5032,-5682,-15
46,-5,1,8,2791,21,-178,4952,-5717,-15
50,-4,0,7,2791,21,-178,5007,-5722,-15
54,-4,0,7,2770,22,-192,4992,-5760,-15
58,-3,0,6,2770,22,-192,4992,-5760,-15
62,-3,0,6,2754,21,-204,5032,-5755,-14
66,-8,1,8,2754,21,-204,5012,-5755,-14
70,-8,1,8,2744,20,-212,4992,-5737,-14
74,-8,1,8,2744,20,-212,5007,-5825,-14
78,-11,2,6,2737,19,-218,5017,-5800,-14
82,-11,2,6,2737,19,-218,5017,-5800,-14
86,-10,3,7,2733,15,-220,5027,-5855,-14
90,-10,3,7,2733,15,-220,5017,-5850,-14
94,-10,3,7,2729,12,-220,5027,-5865,-13
98,-8,2,7,2729,12,-220,5037,-5850,-13
102,-8,2,7,2728,7,-217,5037,-5850,-13
106,-8,2,8,2728,7,-217,5037,-5850,-13
110,-8,2,8,2730,1,-210,5072,-5922,-13
114,-8,2,8,2730,1,-210,5052,-5962,-12
118,-1,-7,9,2732,-7,-202,5107,-5947,-12
122,-1,-7,9,2732,-7,-202,5047,-5917,-12
126,-1,-5,6,2734,-15,-194,5047,-5917,-12
130,-1,-5,6,2734,-15,-194,5067,-5952,-12
134,-1,-5,6,2736,-23,-186,5047,-5972,-12
138,-20,3,8,2736,-23,-186,5067,-5967,-12
142,-20,3,8,2738,-29,-177,5047,-5997,-11
146,-12,0,5,2738,-29,-177,5047,-5997,-11
150,-12,0,5,2738,-31,-166,5077,-6035,-11
154,-2,-4,7,2738,-31,-166,5047,-6010,-11
158,-2,-4,7,2738,-33,-152,5022,-6020,-11
162,-2,-4,7,2738,-33,-152,5047,-6025,-11
166,-5,-2,8,2740,-33,-137,5047,-6025,-11
170,-5,-2,8,2740,-33,-137,5067,-6030,-10
174,-7,-2,9,2742,-35,-121,5047,-6045,-10
178,-7,-2,9,2742,-35,-121,5052,-6030,-10
182,-7,-2,9,2744,-36,-104,5052,-6030,-10
186,-15,0,10,2744,-36,-104,5042,-6065,-10
190,-15,0,10,2748,-35,-86,5042,-6010,-10
194,-7,-1,11,2748,-35,-86,5057,-6060,-10
198,-7,-1,11,2754,-32,-68,5037,-6100,-9
202,-7,-1,11,2754,-32,-68,5037,-6050,-9
206,-3,-4,9,2762,-28,-49,5037,-6050,-9
210,-3,-4,9,2762,-28,-49,5037,-6085,-9
214,-9,0,9,2772,-21,-31,4997,-6105,-9
218,-9,0,9,2772,-21,-31,5022,-6110,-9
222,-9,0,9,2784,-13,-13,5032,-6095,-8
226,-8,-1,9,2784,-13,-13,5022,-6142,-8
230,-8,-1,9,2797,-4,5,5022,-6142,-8
234,-11,0,9,2797,-4,5,5022,-6095,-8
238,-11,0,9,2810,9,21,5007,-6075,-8
242,-11,0,9,2810,9,21,5037,-6085,-7
246,-11,0,8,2824,23,34,4997,-6100,-7
1,-11,0,8,2824,23,34,4997,-6100,-7
5,-6,0,8,2836,38,46,4987,-6110,-7
9,-6,0,8,2836,38,46,4972,-6125,-7
13,-6,-1,9,2848,54,56,4937,-6080,-7
17,-6,-1,9,2848,54,56,5017,-6120,-6
21,-6,-1,9,2858,69,65,5017,-6120,-6
25,-4,-2,9,2858,69,65,5012,-6085,-6
29,-4,-2,9,2868,85,72,4987,-6045,-6
33,-10,1,8,2868,85,72,4937,-6085,-6
37,-10,1,8,2877,100,79,4962,-6020,-5
41,-10,1,8,2877,100,79,4962,-6020,-5
45,-11,3,11,2886,115,84,4942,-6070,-5
49,-11,3,11,2886,115,84,4922,-6015,-5
53,-9,0,7,2897,128,89,4907,-6035,-5
57,-9,0,7,2897,128,89,4907,-6035,-5
61,-9,0,7,2908,141,92,4912,-6030,-4
65,-2,0,9,2908,141,92,4892,-6035,-4
69,-2,0,9,2916,153,92,4912,-5982,-4
73,-7,1,8,2916,153,92,4872,-5982,-4
77,-7,1,8,2923,165,91,4932,-5957,-4
81,-7,1,8,2923,165,91,4932,-5957,-4
85,-5,0,6,2928,176,88,4867,-5957,-3
89,-5,0,6,2928,176,88,4887,-5937,-3
93,3,-3,6,2934,186,85,4852,-5902,-3
97,3,-3,6,2934,186,85,4882,-5912,-3
101,3,-3,6,2937,195,80,4830,-5865,-2
105,-6,1,8,2937,195,80,4830,-5865,-2
109,-6,1,8,2941,202,73,4830,-5825,-2
113,-7,2,7,2941,202,73,4837,-5765,-2
117,-7,2,7,2945,209,64,4862,-5737,-2
121,-4,0,7,2945,209,64,4815,-5722,-1
125,-4,0,7,2946,214,53,4815,-5722,-1
129,-4,0,7,2946,214,53,4810,-5702,-1
133,-5,2,9,2945,218,40,4815,-5677,-1
137,-5,2,9,2945,218,40,4805,-5585,-1
141,-2,5,6,2943,218,28,4790,-5550,0
145,-2,5,6,2943,218,28,4790,-5550,0
149,-2,5,6,2939,216,16,4770,-5575,-1
153,-2,0,4,2939,216,16,4765,-5485,0
157,-2,0,4,2933,212,6,4790,-5520,0
161,-14,4,5,2933,212,6,4795,-5490,0
165,-14,4,5,2924,207,-6,4795,-5490,0
169,-14,4,5,2924,207,-6,4760,-5447,0
173,1,1,6,2916,201,-18,4760,-5372,0
177,1,1,6,2916,201,-18,4755,-5485,0
181,-18,7,5,2907,194,-31,4755,-5485,0
185,-18,7,5,2907,194,-31,4745,-5260,1
189,-18,7,5,2898,185,-45,4745,-5260,1
193,-7,2,5,2898,185,-45,4730,-5137,1
197,-7,2,5,2891,175,-58,4730,-5132,1
201,-3,1,8,2891,175,-58,4745,-5060,1
205,-3,1,8,2886,163,-71,4745,-5060,1
209,-20,7,5,2886,163,-71,4755,-5030,1
213,-20,7,5,2882,148,-82,4765,-4947,2
217,-20,7,5,2882,148,-82,4735,-4917,2
221,-6,1,5,2876,132,-91,4705,-4887,2
225,-6,1,5,2876,132,-91,4750,-4785,2
229,13,-8,5,2869,116,-99,4750,-4785,2
233,13,-8,5,2869,116,-99,4740,-4760,2
237,13,-8,5,2859,98,-106,4745,-4750,2
241,0,-1,6,2859,98,-106,4765,-4647,2
245,0,-1,6,2850,80,-112,4795,-4632,2
0,-5,-1,3,2850,80,-112,4795,-4632,2
4,-5,-1,3,2838,62,-118,4765,-4602,2
8,-5,-1,3,2838,62,-118,4745,-4490,2
12,-19,3,4,2826,44,-122,4720,-4455,3
16,-19,3,4,2826,44,-122,4765,-4357,3
20,-3,-1,5,2813,27,-126,4765,-4357,3
24,-3,-1,5,2813,27,-126,4730,-4367,3
28,-3,-1,5,2801,12,-128,4705,-4295,3
32,-3,-4,1,2801,12,-128,4725,-4210,3
36,-3,-4,1,2792,-3,-128,4805,-4157,3
40,-43,11,6,2792,-3,-128,4805,-4157,3
44,-43,11,6,2786,-18,-126,4805,-4157,3
48,-43,11,6,2786,-18,-126,4755,-4010,3
52,-26,7,9,2780,-31,-123,4790,-3935,3
56,-26,7,9,2780,-31,-123,4790,-3935,3
60,-4,-1,8,2777,-42,-116,4720,-3872,3
64,-4,-1,8,2777,-42,-116,4720,-3872,3
68,3,-3,9,2777,-52,-107,4725,-3812,3
72,3,-3,9,2777,-52,-107,4705,-3755,3
76,3,-3,9,2779,-62,-96,4705,-3655,3
80,-7,-3,7,2779,-62,-96,4705,-3655,3
84,-7,-3,7,2782,-69,-83,4740,-3612,3
88,-9,0,7,2782,-69,-83,4785,-3587,3
92,-9,0,7,2787,-74,-69,4750,-3505,3
96,-9,0,7,2787,-74,-69,4720,-3470,3
100,-8,0,8,2792,-75,-54,4770,-3425,3
104,-8,0,8,2792,-75,-54,4770,-3425,3
108,-5,-1,8,2797,-75,-39,4770,-3372,3
112,-5,-1,8,2797,-75,-39,4695,-3342,3
116,-5,-1,8,2801,-73,-24,4710,-3250,3
120,-6,-2,8,2801,-73,-24,4730,-3220,3
124,-6,-2,8,2804,-68,-9,4730,-3220,3
128,-10,0,7,2804,-68,-9,4750,-3180,3
132,-10,0,7,2808,-63,5,4715,-3117,3
136,-10,0,7,2808,-63,5,4740,-3052,3
140,1,-3,7,2813,-57,18,4720,-2985,3
144,1,-3,7,2813,-57,18,4720,-2985,3
148,-6,-1,7,2819,-51,30,4740,-2910,3
152,-6,-1,7,2819,-51,30,4735,-2875,3
156,-6,-1,7,2825,-43,41,4735,-2782,3
160,-3,-2,7,2825,-43,41,4725,-2762,3
164,-3,-2,7,2833,-35,50,4725,-2762,3
168,-9,0,8,2833,-35,50,4725,-2762,3
172,-9,0,8,2844,-26,59,4745,-2685,3
176,-6,-1,7,2844,-26,59,4765,-2557,3
180,-6,-1,7,2855,-14,69,4765,-2557,3
184,-6,-1,7,2855,-14,69,4775,-2512,3
188,-2,-2,7,2866,-3,80,4775,-2512,3
192,-2,-2,7,2866,-3,80,4760,-2465,3
196,-7,0,7,2876,9,90,4760,-2395,3
200,-7,0,7,2876,9,90,4760,-2332,3
204,-7,0,7,2886,21,99,4760,-2332,3
208,-5,0,8,2886,21,99,4730,-2317,3
212,-5,0,8,2893,34,106,4750,-2272,2
216,-4,0,8,2893,34,106,4705,-2200,2
220,-4,0,8,2901,46,114,4745,-2190,2
224,-4,0,8,2901,46,114,4740,-2095,2
228,-9,1,8,2909,58,121,4740,-2095,2
232,-9,1,8,2909,58,121,4755,-2062,2
236,-8,2,7,2918,68,127,4720,-1982,2
240,-8,2,7,2918,68,127,4695,-1945,2
244,-8,2,7,2926,79,132,4720,-1920,2
248,-17,5,9,2926,79,132,4720,-1920,2
2,-17,5,9,2934,90,135,4730,-1830,2
6,-9,1,9,2934,90,135,4725,-1777,2
10,-9,1,9,2939,100,136,4700,-1807,2
14,-6,-1,4,2939,100,136,4715,-1732,2
18,-6,-1,4,2942,110,135,4715,-1732,2
22,-6,-1,4,2942,110,135,4715,-1732,2
26,-7,2,7,2944,118,132,4710,-1625,2
30,-7,2,7,2944,118,132,4730,-1557,1
34,-7,1,8,2946,126,127,4705,-1477,1
38,-7,1,8,2946,126,127,4700,-1482,1
42,-7,1,8,2944,134,121,4700,-1482,1
46,-11,3,6,2944,134,121,4715,-1390,1
50,-11,3,6,2941,142,111,4725,-1340,1
54,-6,2,8,2941,142,111,4725,-1340,1
58,-6,2,8,2938,147,101,4720,-1315,1
62,-6,2,8,2938,147,101,4720,-1315,1
66,-5,5,8,2935,149,90,4720,-1237,1
70,-5,5,8,2935,149,90,4730,-1182,0
74,-9,4,4,2931,150,80,4705,-1110,0
78,-9,4,4,2931,150,80,4705,-1110,0
82,-9,4,4,2926,149,71,4720,-1065,0
86,-4,2,5,2926,149,71,4710,-1037,0
90,-4,2,5,2919,148,61,4690,-997,0
94,-1,2,5,2919,148,61,4685,-942,0
98,-1,2,5,2914,145,49,4720,-910,0
102,-1,2,5,2914,145,49,4720,-910,0
106,-8,3,4,2912,141,36,4715,-840,-1
110,-8,3,4,2912,141,36,4670,-855,-1
114,4,-2,6,2910,136,23,4710,-805,-1
118,4,-2,6,2910,136,23,4690,-752,-1
122,-8,4,7,2910,129,8,4690,-752,-1
126,-8,4,7,2910,129,8,4645,-717,-1
130,-8,4,7,2911,120,-6,4710,-625,-1
134,-11,4,5,2911,120,-6,4695,-580,-1
138,-11,4,5,2912,110,-20,4710,-477,-2
142,-8,3,3,2912,110,-20,4710,-477,-2
146,-8,3,3,2913,99,-33,4710,-477,-2
150,-8,3,3,2913,99,-33,4710,-467,-2
154,-8,4,5,2914,88,-46,4715,-397,-2
158,-8,4,5,2914,88,-46,4685,-340,-2
162,-12,6,6,2914,75,-58,4700,-295,-2
166,-12,6,6,2914,75,-58,4700,-295,-2
170,-12,6,6,2912,59,-69,4695,-280,-3
174,3,0,6,2912,59,-69,4710,-270,-3
178,3,0,6,2909,42,-77,4710,-270,-3
182,-5,0,4,2909,42,-77,4675,-177,-3
186,-5,0,4,2905,24,-82,4675,-177,-3
190,-5,0,4,2905,24,-82,4715,-172,-4
194,7,-4,6,2899,6,-86,4755,-115,-4
199,7,-4,6,2899,6,-86,4690,-95,-4
203,-6,-2,3,2890,-11,-89,4690,-95,-4
207,-6,-2,3,2890,-11,-89,4740,-30,-4
211,-6,-2,3,2880,-28,-91,4690,-80,-4
215,-14,3,7,2880,-28,-91,4685,5,-4
219,-14,3,7,2869,-45,-92,4715,-5,-5
223,4,-5,2,2869,-45,-92,4710,45,-5
227,4,-5,2,2860,-63,-91,4710,45,-5
231,-14,1,7,2860,-63,-91,4745,85,-5
235,-14,1,7,2851,-80,-88,4690,132,-6
239,-14,1,7,2851,-80,-88,4695,45,-6
243,-14,3,8,2845,-95,-83,4735,162,-6
247,-14,3,8,2845,-95,-83,4735,162,-6
2,-6,0,5,2839,-109,-77,4700,182,-6
6,-6,0,5,2839,-109,-77,4735,222,-6
10,-6,0,5,2833,-123,-71,4715,187,-7
14,3,-3,6,2833,-123,-71,4720,222,-7
18,3,-3,6,2826,-136,-64,4740,227,-7
22,8,-3,6,2826,-136,-64,4740,227,-7
26,8,-3,6,2818,-148,-55,4745,310,-8
30,8,-3,6,2818,-148,-55,4750,252,-8
34,-3,2,5,2810,-159,-46,4725,330,-8
38,-3,2,5,2810,-159,-46,4725,265,-8
42,-1,-1,5,2801,-168,-37,4725,265,-8
46,-1,-1,5,2801,-168,-37,4805,257,-8
50,-1,-1,5,2791,-176,-27,4765,280,-8
54,-5,1,8,2791,-176,-27,4765,280,-8
58,-5,1,8,2781,-182,-18,4765,365,-9
62,-8,2,5,2781,-182,-18,4765,365,-9
66,-8,2,5,2773,-186,-9,4790,320,-10
70,6,-3,8,2773,-186,-9,4725,335,-10
74,6,-3,8,2766,-189,0,4770,335,-10
78,6,-3,8,2766,-189,0,4770,335,-10
82,-12,3,8,2759,-191,8,4825,305,-10
86,-12,3,8,2759,-191,8,4805,360,-10
90,-7,1,8,2753,-192,15,4795,350,-10
94,-7,1,8,2753,-192,15,4852,385,-10
98,-7,1,8,2747,-194,20,4842,350,-11
102,10,-3,9,2747,-194,20,4842,350,-11
106,10,-3,9,2742,-197,25,4805,320,-11
110,-2,0,6,2742,-197,25,4825,295,-11
114,-2,0,6,2737,-200,31,4852,320,-12
118,-2,0,6,2737,-200,31,4857,300,-12
122,-3,0,8,2734,-202,36,4857,300,-12
126,-3,0,8,2734,-202,36,4857,300,-12
130,3,-2,5,2732,-203,42,4867,237,-12
134,3,-2,5,2732,-203,42,4830,222,-13
138,3,-2,5,2730,-204,47,4825,232,-13
142,-10,3,7,2730,-204,47,4842,212,-13
146,-10,3,7,2727,-206,50,4842,212,-13
150,-13,4,7,2727,-206,50,4837,227,-13
154,-13,4,7,2725,-207,51,4825,187,-14
158,-13,4,7,2725,-207,51,4862,177,-14
162,-6,2,6,2722,-208,52,4872,167,-14
166,-6,2,6,2722,-208,52,4872,167,-14
170,-2,3,4,2716,-206,51,4892,137,-14
174,-2,3,4,2716,-206,51,4872,172,-14
178,2,2,4,2704,-203,50,4892,110,-15
182,2,2,4,2704,-203,50,4867,65,-15
186,2,2,4,2689,-198,47,4867,65,-15
190,0,2,5,2689,-198,47,4877,10,-15
194,0,2,5,2674,-195,43,4907,60,-15
198,-5,4,7,2674,-195,43,4867,25,-16
202,-5,4,7,2662,-193,39,4867,25,-16
206,-5,4,7,2662,-193,39,4892,-5,-16
210,-1,2,9,2652,-193,35,4907,-60,-16
214,-1,2,9,2652,-193,35,4862,-75,-16
218,2,-1,7,2643,-195,30,4857,-75,-16
222,2,-1,7,2643,-195,30,4872,-100,-16
226,2,-1,7,2633,-198,25,4872,-100,-16
230,-29,9,7,2633,-198,25,4877,-152,-17
234,-29,9,7,2620,-201,18,4872,-110,-17
238,-1,1,7,2620,-201,18,4917,-105,-17
242,-1,1,7,2606,-203,11,4912,-172,-17
246,-1,1,7,2606,-203,11,4912,-172,-17
1,-11,5,6,2590,-204,2,4912,-172,-17
5,-11,5,6,2590,-204,2,4882,-265,-18
9,-1,2,7,2570,-203,-7,4897,-310,-18
13,-1,2,7,2570,-203,-7,4877,-397,-18
17,-1,2,7,2550,-203,-17,4887,-385,-18
21,2,1,7,2550,-203,-17,4887,-385,-18
25,2,1,7,2530,-202,-27,4892,-447,-18
29,-6,3,6,2530,-202,-27,4872,-422,-19
33,-6,3,6,2508,-201,-37,4887,-502,-18
37,-1,1,7,2508,-201,-37,4877,-497,-19
41,-1,1,7,2485,-200,-47,4877,-497,-19
45,-1,1,7,2485,-200,-47,4842,-555,-19
49,-18,6,5,2462,-198,-57,4892,-540,-19
53,-18,6,5,2462,-198,-57,4877,-585,-19
57,-15,7,7,2438,-197,-66,4842,-645,-19
61,-15,7,7,2438,-197,-66,4842,-645,-19
65,-15,7,7,2417,-195,-75,4862,-707,-20
69,-4,1,6,2417,-195,-75,4847,-712,-20
73,-4,1,6,2396,-194,-82,4867,-762,-20
77,-9,3,7,2396,-194,-82,4867,-762,-20
81,-9,3,7,2375,-194,-90,4877,-767,-20
85,-9,3,7,2375,-194,-90,4837,-790,-20
89,-3,2,6,2355,-194,-97,4852,-805,-20
93,-3,2,6,2355,-194,-97,4815,-875,-20
97,-3,1,5,2337,-193,-103,4825,-895,-20
101,-3,1,5,2337,-193,-103,4825,-895,-20
105,-3,1,5,2321,-192,-110,4882,-937,-21
109,-7,3,7,2321,-192,-110,4842,-972,-21
113,-7,3,7,2305,-191,-118,4790,-997,-21
117,2,-1,7,2305,-191,-118,4847,-1012,-21
121,2,-1,7,2290,-190,-125,4800,-1125,-21
125,-2,1,7,2290,-190,-125,4800,-1125,-21
129,-2,1,7,2275,-188,-131,4825,-1100,-21
133,-2,1,7,2275,-188,-131,4837,-1120,-21
137,-5,2,8,2262,-185,-137,4830,-1165,-21
141,-5,2,8,2262,-185,-137,4820,-1207,-21
145,-3,1,7,2250,-181,-142,4820,-1207,-21
149,-3,1,7,2250,-181,-142,4820,-1247,-22
153,-3,1,7,2240,-176,-147,4830,-1315,-22
157,-4,1,8,2240,-176,-147,4842,-1310,-22
161,-4,1,8,2231,-171,-151,4780,-1310,-22
165,2,-1,7,2231,-171,-151,4780,-1310,-22
169,2,-1,7,2222,-167,-155,4755,-1385,-22
173,2,-1,7,2222,-167,-155,4815,-1425,-22
177,-2,1,7,2214,-161,-159,4795,-1492,-22
181,-2,1,7,2214,-161,-159,4780,-1532,-22
185,-5,1,7,2206,-155,-162,4780,-1532,-22
189,-5,1,7,2206,-155,-162,4755,-1547,-22
193,-5,1,7,2198,-149,-164,4760,-1562,-22
197,-3,0,7,2198,-149,-164,4750,-1615,-23
201,-3,0,7,2190,-143,-166,4750,-1615,-23
205,-7,2,6,2190,-143,-166,4795,-1675,-22
209,-7,2,6,2187,-138,-167,4760,-1727,-23
213,-7,2,6,2187,-138,-167,4795,-1747,-23
217,-2,0,7,2187,-132,-166,4765,-1817,-23
221,-2,0,7,2187,-132,-166,4750,-1850,-23
225,-4,0,7,2190,-127,-163,4750,-1850,-23
229,-4,0,7,2190,-127,-163,4775,-1925,-23
